,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20250329,07:13:15,22.31,88.42,32,15
1,20250329,07:21:56,51.69,75.38,85,34
2,20250329,17:06:37,-34.71,-59.01,66,23
3,20250330,08:36:24,24.66,67.16,122,44
4,20250330,08:37:04,28.02,70.26,19,14
5,20250330,08:37:54,31.5,74.37,65,26
6,20250330,08:38:45,34.16,72.1,16,8
7,20250330,08:40:12,37.61,61.84,13,6
8,20250331,10:02:10,35.36,40.28,25,11
9,20250331,10:02:42,39.51,53.62,98,31
10,20250331,08:17:50,24.85,67.07,141,43
11,20250331,08:18:03,28.18,77.81,57,23
12,20250331,08:19:00,31.08,74.63,64,28
13,20250331,08:18:54,30.43,71.38,14,10
14,20250331,08:19:03,31.19,73.18,24,15
15,20250331,08:21:38,37.59,61.96,52,17
16,20250331,08:21:56,41.35,69.14,6,3
17,20250331,08:23:28,43.44,58.05,115,37
18,20250331,13:26:00,40.35,-3.61,11,5
19,20250401,06:25:13,53.79,91.12,47,32
20,20250401,07:59:23,28.51,77.54,32,12
21,20250401,07:59:17,24.81,67.76,59,28
22,20250401,08:00:24,31.42,73.12,21,13
23,20250401,08:02:51,40.44,71.67,16,6
24,20250401,08:02:53,40.77,72.31,8,3
25,20250401,08:03:11,40.93,69.13,22,13
26,20250402,09:20:28,24.97,67.14,197,74
27,20250402,09:25:19,41.43,59.1,86,26
28,20250402,17:31:37,-34.52,-58.73,54,26
29,20250403,07:20:10,25.06,89.22,84,33
30,20250403,09:01:35,25.11,67.31,181,60
31,20250403,10:42:14,21.65,39.46,32,12
32,20250403,10:45:12,32.12,36.22,23,9
33,20250403,12:26:20,29.83,7.51,22,7
34,20250404,08:41:56,23.44,72.63,53,17
35,20250404,08:42:41,25.01,66.79,57,19
36,20250404,08:44:24,31.58,74.22,59,24
37,20250404,10:31:06,49.54,36.68,50,19
