,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20250802,09:39:53,38.3,53.85,123,43
1,20250802,09:40:16,39.45,53.71,82,31
2,20250802,17:46:51,-34.67,-58.55,45,18
3,20250803,07:48:09,67.97,63.51,28,12
4,20250803,09:21:05,37.94,53.8,74,35
5,20250803,09:21:31,39.46,53.71,96,37
6,20250803,09:24:36,50.07,48.93,51,17
7,20250804,03:39:33,-25.87,148.77,3,1
8,20250804,03:40:20,-22.97,148.46,12,4
9,20250804,07:28:37,66.43,73.8,36,12
10,20250804,09:06:00,51.88,54.09,79,29
11,20250805,08:42:55,37.44,62.95,32,11
12,20250805,08:43:40,41.17,69.25,66,26
13,20250805,11:47:36,-26.76,29.41,14,6
14,20250805,18:30:46,-34.59,-58.68,43,19
15,20250806,06:50:51,64.65,71.5,15,6
16,20250806,08:24:30,37.61,61.64,60,21
17,20250806,08:31:04,63.65,67.05,23,10
18,20250806,08:31:27,64.58,71.55,31,11
19,20250806,10:04:29,35.44,51.32,25,14
20,20250806,10:05:21,38.58,54.22,110,44
21,20250807,06:32:22,64.18,68.01,55,31
22,20250807,08:08:11,49.76,72.54,16,12
23,20250807,08:12:21,64.37,67.73,53,31
24,20250807,08:12:17,64.17,68.22,42,23
25,20250807,09:46:37,39.49,53.1,87,30
26,20250807,09:49:48,49.92,45.52,97,35
27,20250807,19:53:51,31.92,-104.11,30,12
28,20250808,06:13:27,66.31,76.55,20,8
29,20250808,09:27:28,38.4,53.88,250,89
30,20250808,09:27:53,39.81,53.41,77,48
31,20250808,09:28:04,40.29,52.72,80,25
32,20250808,09:28:13,41.67,59.87,41,19
33,20250808,09:28:53,43.3,52.9,8,2
34,20250808,17:34:26,-34.53,-58.63,44,22
