,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20251011,07:44:41,31.16,74.75,28,9
1,20251011,07:47:41,41.17,68.87,51,34
2,20251011,07:52:54,61.6,69.59,46,20
3,20251011,07:53:57,66.21,76.51,30,12
4,20251011,09:27:10,37.53,62.44,86,27
5,20251011,09:27:43,38.63,54.34,34,15
6,20251011,09:27:59,39.43,53.65,69,30
7,20251011,09:29:06,43.1,52.98,50,17
8,20251011,11:07:59,35.34,40.59,57,24
9,20251011,19:34:52,32.27,-93.98,19,19
10,20251011,19:35:04,32.89,-96.69,14,6
11,20251012,03:47:11,-21.71,148.02,33,14
12,20251012,07:34:10,61.74,69.0,62,28
13,20251012,09:04:34,24.83,67.07,110,36
14,20251012,09:05:28,27.68,69.38,44,23
15,20251012,09:08:31,35.21,51.6,41,15
16,20251012,09:08:41,37.42,53.88,147,48
17,20251012,09:09:03,38.63,54.22,171,54
18,20251012,09:09:21,39.48,53.65,105,32
19,20251012,09:10:33,44.83,56.17,32,13
20,20251012,10:46:00,24.86,46.62,23,12
21,20251012,19:15:53,33.01,-87.27,25,13
22,20251012,19:16:34,35.2,-90.35,6,3
23,20251013,05:26:11,36.47,112.93,29,13
24,20251013,05:26:29,37.73,113.55,22,8
25,20251013,08:44:57,22.7,72.5,20,9
26,20251013,08:45:45,24.85,67.24,96,32
27,20251013,08:46:26,27.81,69.91,32,11
28,20251013,08:49:45,37.6,61.61,98,33
29,20251013,08:50:20,37.82,53.83,37,20
30,20251013,08:50:49,39.85,53.49,107,60
31,20251013,10:29:36,31.97,36.36,5,3
32,20251013,18:56:08,30.1,-84.6,9,4
33,20251013,18:56:28,29.79,-90.3,29,16
34,20251013,18:57:07,33.0,-87.2,28,14
35,20251013,18:58:21,38.27,-82.71,26,13
36,20251014,05:08:26,39.81,113.05,46,20
37,20251014,08:26:58,24.47,67.52,25,12
38,20251014,08:27:10,24.85,67.07,64,20
39,20251014,08:27:12,25.8,68.71,3,2
40,20251014,08:27:43,27.97,69.78,14,5
41,20251014,08:27:28,28.62,77.32,24,8
42,20251014,08:31:19,41.32,69.33,8,4
43,20251014,10:09:52,31.2,48.73,66,22
44,20251014,10:11:25,35.28,40.68,29,15
45,20251014,10:14:54,49.16,45.88,107,37
46,20251014,18:18:28,-34.53,-58.77,22,12
47,20251014,18:20:10,-28.36,-59.32,31,11
48,20251014,18:38:26,33.34,-87.29,36,20
49,20251014,18:38:27,34.17,-84.44,9,5
50,20251015,04:27:56,-32.53,151.03,21,14
51,20251015,06:27:26,27.22,94.6,19,13
52,20251015,06:30:08,39.82,106.54,18,12
53,20251015,06:35:16,54.49,83.42,26,9
54,20251015,08:09:16,28.84,71.03,12,7
55,20251015,08:09:29,30.13,71.46,10,5
56,20251015,08:12:33,41.16,69.12,22,10
57,20251015,08:15:09,51.73,75.22,59,22
58,20251015,09:51:01,31.17,49.03,42,16
59,20251015,09:51:16,31.41,45.66,116,40
60,20251015,09:52:46,34.67,40.2,25,12
61,20251015,09:52:46,38.43,54.14,164,61
62,20251015,09:53:07,39.58,53.37,108,43
63,20251015,09:54:11,43.21,52.57,25,10
64,20251015,18:19:59,33.37,-87.55,10,8
65,20251016,06:16:24,54.63,86.24,16,8
66,20251016,07:56:15,51.69,75.24,18,8
67,20251016,09:29:50,24.84,66.67,98,47
68,20251016,09:32:25,31.16,48.92,17,8
69,20251016,09:33:16,35.51,51.16,38,12
70,20251016,09:33:30,37.8,61.64,94,29
71,20251016,09:33:46,37.91,53.86,143,46
72,20251016,09:34:19,39.79,53.44,151,52
73,20251016,09:34:53,41.85,60.12,116,52
74,20251016,09:35:20,43.41,52.89,43,13
75,20251016,18:02:12,39.62,-80.33,89,48
76,20251016,18:03:36,45.35,-79.2,63,29
77,20251016,19:41:12,33.17,-87.46,19,10
78,20251016,19:41:40,34.75,-92.24,33,15
79,20251017,05:57:52,54.47,86.16,51,24
80,20251017,07:37:36,51.71,75.38,28,14
81,20251017,07:37:48,54.53,85.88,69,27
82,20251017,09:10:51,24.86,66.82,105,35
83,20251017,09:11:46,28.26,68.45,6,2
84,20251017,09:11:41,27.99,69.87,15,8
85,20251017,09:14:26,37.35,61.74,153,47
86,20251017,09:14:38,37.98,61.98,37,12
87,20251017,09:14:57,37.78,53.87,124,43
88,20251017,09:15:11,38.64,54.25,132,46
89,20251017,09:15:28,39.48,53.63,59,21
90,20251017,09:15:38,41.52,61.13,38,23
91,20251017,10:54:32,32.05,35.91,25,11
92,20251017,10:55:17,35.28,40.46,31,20
93,20251018,03:34:43,-21.62,147.43,22,11
