,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20251018,07:11:01,27.18,95.22,14,8
1,20251018,07:18:49,54.3,86.89,115,47
2,20251018,08:51:59,24.84,66.93,140,43
3,20251018,08:51:58,25.2,68.42,20,10
4,20251018,08:52:45,28.31,70.4,21,8
5,20251018,08:55:20,36.16,61.52,28,9
6,20251018,08:56:25,37.85,53.85,112,35
7,20251018,08:56:25,41.01,69.36,72,22
8,20251018,08:56:53,39.56,53.59,58,20
9,20251018,08:58:29,46.22,54.42,23,12
10,20251018,10:35:10,31.16,48.68,38,22
11,20251018,19:05:14,36.41,-100.22,64,21
12,20251018,19:05:08,40.14,-80.01,96,56
13,20251019,06:52:09,27.35,95.31,22,13
14,20251019,06:59:37,53.88,90.89,25,13
15,20251019,06:59:49,54.15,87.49,11,11
16,20251019,08:33:09,24.65,67.41,55,28
17,20251019,08:33:15,25.34,68.25,24,17
18,20251019,08:35:16,33.58,73.12,31,12
19,20251019,08:36:50,36.81,61.6,40,15
20,20251019,08:37:50,42.35,69.78,34,16
21,20251019,10:16:00,31.15,49.16,94,57
22,20251019,10:17:36,35.01,41.03,27,10
23,20251019,13:39:54,33.56,-7.08,45,21
24,20251020,06:33:29,27.09,95.19,25,12
25,20251020,06:41:28,54.75,83.43,20,8
26,20251020,08:14:44,24.92,66.75,71,35
27,20251020,08:20:53,49.79,72.56,21,7
28,20251020,09:57:16,31.38,48.82,46,23
29,20251020,09:58:08,33.49,44.51,70,24
30,20251020,11:44:23,52.05,22.81,21,10
31,20251020,13:21:13,33.42,-7.54,20,9
32,20251020,18:05:54,-34.45,-59.16,25,11
33,20251020,18:26:03,33.51,-87.38,21,10
34,20251020,18:26:31,34.94,-87.97,44,22
35,20251021,04:18:20,-21.77,147.17,21,10
36,20251021,04:42:18,58.45,107.41,15,8
37,20251021,09:38:30,31.2,49.26,36,17
38,20251021,09:40:08,38.52,54.53,107,53
39,20251021,09:40:33,40.27,54.33,46,19
40,20251021,07:57:45,33.68,73.04,18,5
41,20251021,08:02:27,51.81,75.37,34,18
42,20251021,21:30:15,37.42,-120.85,14,6
43,20251021,19:47:49,31.89,-104.06,13,5
44,20251021,19:49:12,37.19,-104.78,11,6
45,20251022,03:59:13,-22.9,148.79,8,3
46,20251022,03:59:38,-21.49,148.35,13,8
47,20251022,04:18:24,42.43,123.64,22,13
48,20251022,04:19:16,46.49,125.4,39,14
49,20251022,05:56:42,33.78,113.38,15,6
50,20251022,07:41:27,40.96,68.79,21,10
51,20251022,07:43:34,51.71,75.39,48,19
52,20251022,07:43:48,53.47,87.09,11,6
53,20251022,09:19:59,31.24,49.0,20,14
54,20251022,09:20:02,32.64,51.6,19,11
55,20251022,11:00:45,31.93,36.2,17,12
56,20251022,11:00:40,31.63,34.72,21,8
57,20251022,11:01:36,35.15,40.51,18,12
58,20251022,12:25:22,-26.6,29.1,16,10
59,20251022,12:42:14,31.3,6.38,53,21
60,20251022,19:28:25,32.32,-94.55,15,10
61,20251023,03:40:49,-22.18,148.4,26,15
62,20251023,04:00:23,44.99,124.58,26,12
63,20251023,05:41:13,43.24,100.96,13,4
64,20251023,07:17:15,27.05,95.04,17,8
65,20251023,08:58:13,24.85,66.71,66,20
66,20251023,08:58:20,25.27,68.35,25,12
67,20251023,08:59:02,28.0,69.93,13,4
68,20251023,09:02:47,38.65,54.26,88,30
69,20251023,10:42:39,35.27,40.5,4,2
70,20251023,10:42:52,36.13,41.12,13,5
71,20251023,12:22:29,28.13,10.28,22,10
72,20251023,19:09:42,33.61,-86.89,37,20
73,20251023,20:52:45,37.47,-120.96,15,7
74,20251024,06:58:28,27.08,95.0,27,9
75,20251024,07:06:01,53.82,88.08,29,23
76,20251024,07:06:16,54.38,86.15,31,15
77,20251024,07:06:09,54.07,87.61,56,26
78,20251024,07:06:21,54.6,86.28,49,23
79,20251024,08:39:35,24.93,66.71,106,47
80,20251024,08:39:37,25.51,68.26,14,10
81,20251024,08:40:12,28.23,69.55,13,5
82,20251024,08:41:40,33.69,72.96,8,3
83,20251024,08:43:58,40.48,62.37,29,9
84,20251024,08:44:08,38.02,54.19,69,21
85,20251024,08:44:16,39.14,54.13,33,14
86,20251024,08:44:34,39.57,53.66,72,30
87,20251024,08:45:38,43.38,52.81,23,11
88,20251024,10:20:33,24.29,47.09,49,20
89,20251024,10:23:12,30.91,34.16,95,29
90,20251024,12:04:46,29.7,6.62,8,4
91,20251024,12:05:17,31.84,6.0,6,3
92,20251024,18:49:57,30.54,-82.53,18,10
93,20251024,18:52:03,38.23,-83.66,11,5
