,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20250712,09:33:26,38.71,54.42,76,33
1,20250712,09:33:53,40.03,52.79,103,44
2,20250712,09:34:02,39.77,48.92,55,21
3,20250712,09:35:17,43.44,45.62,34,13
4,20250712,09:39:27,60.26,60.44,321,163
5,20250713,03:51:43,-25.77,148.86,3,1
6,20250713,03:51:58,-24.64,150.03,6,3
7,20250713,03:52:55,-21.74,148.06,26,11
8,20250713,07:40:06,60.27,60.26,173,86
9,20250713,07:41:10,62.73,54.18,77,37
10,20250713,09:14:33,37.94,53.98,65,39
11,20250713,09:14:59,39.51,53.28,253,91
12,20250713,09:15:29,40.51,50.29,74,24
13,20250713,09:16:46,43.51,45.23,25,11
14,20250713,09:21:07,62.36,54.04,50,24
15,20250713,17:21:31,-35.0,-58.94,41,18
16,20250714,03:34:08,-21.93,147.91,19,10
17,20250714,08:56:10,41.84,68.93,64,28
18,20250715,08:36:22,37.26,62.49,79,27
19,20250715,08:37:26,38.03,54.11,62,24
20,20250715,10:21:24,51.51,48.07,27,12
21,20250715,13:41:13,40.29,-3.37,18,6
22,20250715,16:46:21,-23.67,-46.49,42,16
23,20250715,11:41:06,-26.53,29.27,10,5
24,20250716,09:58:39,38.16,53.88,339,153
25,20250716,09:58:59,39.62,53.41,116,76
26,20250716,16:27:50,-23.49,-46.55,18,7
27,20250716,13:22:21,40.38,-3.72,11,4
28,20250717,06:16:27,37.97,113.37,79,29
29,20250717,06:22:12,54.9,86.44,66,41
30,20250717,07:59:39,41.16,68.74,40,16
31,20250717,09:39:26,37.39,61.8,84,30
32,20250717,09:39:50,38.74,53.91,200,91
33,20250717,09:41:09,43.82,52.71,55,19
34,20250718,09:20:10,36.65,61.67,85,29
35,20250718,17:27:51,-34.67,-58.55,65,33
