,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20250614,09:56:01,30.71,49.87,53,32
1,20250614,09:56:11,31.18,49.04,10,3
2,20250614,09:58:09,38.8,54.4,54,22
3,20250614,09:58:23,39.47,53.79,207,75
4,20250614,13:21:46,40.35,-3.58,26,10
5,20250615,11:24:15,50.0,18.76,12,4
6,20250615,13:02:59,40.0,-3.57,13,7
7,20250616,09:19:41,36.97,61.29,34,13
8,20250616,05:54:27,28.66,112.52,41,22
9,20250616,19:28:16,34.47,-97.41,13,9
10,20250616,21:10:23,37.18,-121.06,8,4
11,20250617,09:00:55,37.57,62.55,223,71
12,20250617,10:41:03,32.75,38.77,18,9
13,20250617,20:51:10,35.59,-119.59,33,12
14,20250617,12:05:37,-26.51,29.22,22,8
15,20250618,07:05:18,54.0,86.7,74,28
16,20250618,07:05:13,54.1,87.49,59,36
17,20250618,07:05:27,54.63,83.59,15,8
18,20250618,07:05:23,54.72,86.0,49,25
19,20250618,08:40:05,31.67,72.39,15,8
20,20250618,08:41:58,37.87,67.47,17,8
21,20250618,10:22:17,32.58,38.88,6,4
22,20250618,18:30:22,-33.33,-58.97,99,45
23,20250618,20:31:45,35.81,-102.22,24,9
24,20250618,20:33:28,41.47,-109.69,21,10
25,20250619,06:46:14,53.66,88.07,23,18
26,20250619,06:46:07,53.81,90.96,27,12
27,20250619,06:46:30,54.5,86.27,46,18
28,20250619,06:49:39,64.53,74.94,15,5
29,20250619,06:49:39,65.21,78.73,31,17
30,20250619,06:50:03,65.78,74.52,79,34
31,20250619,06:50:23,62.92,62.41,26,13
32,20250619,08:30:12,62.94,62.45,38,21
33,20250619,10:03:48,35.4,51.01,64,27
34,20250619,10:04:47,39.44,53.71,148,60
35,20250619,11:30:35,-18.42,26.6,5,4
36,20250619,18:11:12,-34.54,-58.5,109,40
37,20250619,18:11:42,-33.32,-61.9,20,7
38,20250619,20:12:56,36.44,-99.69,86,32
39,20250620,04:20:39,-32.61,151.07,11,7
40,20250620,09:45:33,38.62,54.31,63,31
41,20250620,09:45:48,39.32,54.36,128,43
42,20250620,21:35:44,37.51,-121.1,57,22
43,20250620,11:12:07,-16.18,33.69,9,3
44,20250620,17:52:19,-34.67,-58.31,82,33
45,20250620,19:53:32,33.6,-104.64,59,19
46,20250621,04:01:46,-32.65,151.01,25,10
