,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20250118,07:27:24,27.27,95.18,10,5
1,20250118,05:50:58,42.97,101.16,22,12
2,20250119,07:08:27,27.38,95.38,22,8
3,20250119,08:47:45,19.27,72.79,41,20
4,20250119,05:29:53,35.78,109.1,14,5
5,20250119,05:30:11,37.38,110.7,25,18
6,20250119,05:30:39,39.89,113.24,13,7
7,20250119,10:28:11,15.61,46.24,5,2
8,20250119,10:30:47,25.09,46.65,22,8
9,20250119,18:40:25,-38.1,-69.45,31,14
10,20250119,20:41:47,32.23,-102.17,39,16
11,20250119,20:44:00,37.67,-121.05,40,14
12,20250120,06:48:09,21.67,94.67,16,5
13,20250120,06:49:37,27.29,95.28,29,12
14,20250120,05:09:54,32.93,116.77,11,5
15,20250120,05:10:16,33.66,113.49,26,14
16,20250120,05:10:52,35.47,112.56,77,54
17,20250120,05:11:28,38.03,113.33,88,35
18,20250120,05:11:53,38.85,110.78,46,16
19,20250120,08:28:46,19.19,72.81,35,17
20,20250120,08:29:47,22.97,72.61,7,7
21,20250120,08:34:29,37.43,60.5,24,11
22,20250120,08:34:43,38.6,61.8,35,17
23,20250120,10:09:21,15.59,46.07,5,2
24,20250120,11:39:13,-25.75,28.96,13,10
25,20250121,06:27:43,16.64,100.02,28,10
26,20250121,06:29:33,21.67,94.62,15,6
27,20250121,06:30:56,27.31,95.25,36,15
28,20250121,08:10:03,19.11,72.77,48,35
29,20250121,08:13:12,31.41,74.37,37,16
30,20250121,09:56:14,34.86,40.77,21,9
31,20250122,06:13:58,36.64,109.92,9,3
32,20250122,06:14:45,39.41,110.66,5,3
33,20250122,07:50:36,17.63,78.29,36,14
34,20250123,09:18:00,36.34,59.68,20,9
35,20250123,09:18:11,37.36,61.34,129,42
36,20250123,21:08:59,37.91,-121.17,10,8
37,20250124,07:13:11,21.67,94.69,11,7
38,20250124,14:02:29,33.35,-7.68,20,6
39,20250124,08:53:59,19.29,72.78,66,43
40,20250124,08:56:25,28.15,70.32,26,11
41,20250124,09:00:01,40.53,68.5,32,17
42,20250124,19:06:59,31.87,-92.66,117,78
43,20250124,19:07:06,32.24,-93.72,29,18
44,20250124,19:07:35,34.55,-92.56,18,10
