,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20250201,08:05:41,25.93,71.59,3,2
1,20250201,08:09:45,41.15,69.19,43,19
2,20250201,09:46:52,24.81,46.99,28,13
3,20250201,09:48:23,31.33,48.84,71,30
4,20250201,09:49:58,37.72,54.29,114,36
5,20250201,09:50:27,39.59,53.85,73,21
6,20250201,13:13:57,40.45,-3.72,17,12
7,20250201,19:56:29,29.06,-97.73,13,5
8,20250201,19:56:31,29.48,-95.75,6,3
9,20250201,19:56:37,29.71,-95.17,25,9
10,20250201,19:57:23,32.08,-100.3,40,15
11,20250201,19:57:19,32.16,-94.07,44,27
12,20250201,17:57:02,-34.44,-58.58,63,21
13,20250202,07:46:09,25.43,81.46,10,6
14,20250202,07:46:33,26.8,80.87,26,9
15,20250202,07:50:37,37.94,67.25,80,42
16,20250202,19:36:55,25.58,-99.92,23,10
17,20250202,19:37:44,29.33,-97.74,36,13
18,20250202,19:40:34,36.74,-107.74,25,21
19,20250202,09:26:31,21.51,56.66,39,15
20,20250202,09:29:43,31.23,48.75,77,39
21,20250202,09:30:57,37.63,62.05,80,25
22,20250202,09:31:17,38.44,53.98,97,43
23,20250203,05:48:11,35.2,113.1,59,27
24,20250203,09:08:10,24.85,66.67,62,25
25,20250203,09:11:51,37.37,60.56,22,8
26,20250203,09:12:33,38.81,54.34,79,39
27,20250203,19:18:59,31.17,-87.92,44,20
28,20250203,19:20:16,32.39,-101.72,51,19
29,20250203,19:20:21,31.74,-103.31,34,20
30,20250204,07:07:09,22.33,92.0,44,16
31,20250204,07:08:24,27.44,95.41,11,8
32,20250204,08:49:13,24.93,67.05,58,24
33,20250204,08:53:47,40.49,62.17,20,8
34,20250204,10:30:53,25.69,46.94,23,8
35,20250204,10:32:29,31.43,49.09,39,17
36,20250204,10:33:05,31.98,36.06,29,22
37,20250204,10:33:37,34.68,38.59,12,8
38,20250204,10:33:39,35.39,40.13,31,10
39,20250204,20:41:35,31.71,-103.81,41,13
40,20250205,08:30:35,24.85,66.82,66,21
41,20250205,08:30:36,25.41,68.48,27,11
42,20250205,08:31:13,28.02,69.68,47,20
43,20250205,08:34:00,37.76,67.22,15,6
44,20250205,08:34:02,37.55,66.02,45,29
45,20250205,08:34:23,37.59,61.89,77,32
46,20250205,08:34:45,39.64,64.03,10,3
47,20250205,08:36:33,44.64,56.87,22,8
48,20250205,10:09:17,15.74,46.3,18,6
49,20250205,20:22:33,32.05,-103.1,64,27
50,20250206,08:09:59,19.07,72.83,19,10
51,20250206,08:16:05,41.36,69.17,33,23
52,20250206,13:18:33,33.5,-7.6,7,4
53,20250206,13:20:07,40.29,-3.67,4,2
54,20250206,18:16:10,10.68,-71.69,80,45
55,20250206,20:01:53,25.46,-100.04,27,12
56,20250206,20:03:32,31.24,-102.84,10,4
57,20250206,20:03:46,31.97,-103.35,25,11
58,20250207,17:44:19,-34.54,-58.65,56,21
59,20250207,19:43:11,25.63,-100.08,42,15
60,20250207,19:44:50,31.31,-102.98,21,13
61,20250207,19:45:12,32.57,-103.91,42,24
