,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20250927,07:12:41,51.58,76.1,41,19
1,20250927,07:12:51,54.86,83.83,40,17
2,20250927,08:45:51,24.81,67.16,53,18
3,20250927,08:46:34,27.86,69.8,17,9
4,20250927,08:47:09,30.1,71.46,12,5
5,20250927,08:49:42,37.82,62.33,88,26
6,20250927,08:49:44,38.7,64.77,7,2
7,20250927,08:49:54,39.67,66.94,16,9
8,20250927,08:50:13,40.34,63.56,22,7
9,20250927,08:50:54,42.21,60.17,46,18
10,20250927,08:51:35,43.95,57.32,29,9
11,20250927,08:56:22,62.65,65.44,51,22
12,20250927,10:39:06,65.61,25.19,21,12
13,20250927,13:52:39,33.45,-7.35,53,20
14,20250927,20:40:33,37.84,-120.99,48,16
15,20250927,18:58:38,38.28,-87.77,9,3
16,20250927,18:58:54,38.88,-90.1,4,2
17,20250928,05:09:44,46.49,124.9,44,17
18,20250928,08:36:48,60.63,74.26,50,20
19,20250928,08:37:44,63.24,59.77,34,25
20,20250928,10:11:25,34.96,40.6,34,25
21,20250928,11:38:01,-16.16,33.77,6,4
22,20250928,18:39:58,38.14,-88.97,24,11
23,20250929,04:50:23,45.32,130.97,19,10
24,20250929,04:50:55,46.62,125.0,54,23
25,20250929,08:09:57,32.38,74.11,9,3
26,20250929,08:12:23,37.64,61.91,57,18
27,20250929,09:51:04,30.92,49.48,38,13
28,20250929,09:51:23,32.74,51.64,26,9
29,20250929,09:52:03,35.03,51.98,20,8
30,20250929,09:52:10,35.46,51.42,56,26
31,20250929,09:52:53,35.02,40.68,43,31
32,20250929,09:52:46,37.92,53.8,85,29
33,20250929,09:53:14,39.5,53.66,170,69
34,20250929,09:57:32,54.55,50.5,29,12
35,20250930,04:09:07,-32.61,151.07,50,32
36,20250930,04:11:50,-23.29,148.95,10,4
37,20250930,04:12:16,-21.73,147.8,8,4
38,20250930,04:32:04,46.82,124.97,82,36
39,20250930,09:33:33,35.67,50.92,44,16
40,20250930,09:33:33,37.38,61.45,61,34
41,20250930,09:34:02,38.47,54.45,74,30
42,20250930,09:33:37,37.64,62.09,43,18
43,20250930,09:33:54,38.56,62.89,40,14
44,20250930,09:34:17,39.36,54.27,157,58
45,20250930,09:37:22,48.69,44.27,93,34
46,20250930,09:38:08,52.06,45.86,22,10
47,20250930,09:39:08,53.91,39.02,83,31
48,20250930,09:39:16,55.19,40.43,114,43
49,20250930,09:40:00,56.9,36.48,42,17
50,20250930,11:19:49,53.78,38.3,70,25
51,20250930,11:20:42,56.94,36.05,30,10
52,20250930,12:54:12,28.92,9.07,29,9
53,20250930,12:54:21,29.89,9.25,36,13
54,20250930,19:41:41,32.33,-101.81,22,7
55,20251001,03:53:21,-22.4,148.44,22,15
56,20251001,07:37:52,54.25,86.24,31,11
57,20251001,07:37:58,54.59,86.14,45,22
58,20251001,05:57:57,54.63,86.25,27,13
59,20251001,09:14:27,36.81,61.3,264,85
60,20251001,09:14:19,36.14,60.15,89,30
61,20251001,09:14:46,38.22,64.81,99,33
62,20251001,09:14:45,38.35,62.64,188,59
63,20251001,09:19:36,54.64,54.29,59,23
64,20251001,11:02:26,59.56,30.15,18,9
65,20251001,17:22:07,-35.21,-59.06,93,31
66,20251001,17:43:52,39.91,-80.48,93,42
67,20251001,12:35:03,27.86,10.31,18,8
68,20251001,12:39:23,40.23,-3.87,9,4
69,20251002,03:53:48,45.21,131.18,21,11
70,20251002,08:57:01,39.6,53.47,118,40
71,20251002,08:57:07,41.68,59.57,77,27
72,20251002,10:36:21,34.71,41.9,14,7
73,20251002,12:16:22,28.09,9.77,20,10
74,20251002,12:17:38,31.57,6.36,23,7
75,20251002,19:03:37,33.7,-87.95,18,9
76,20251003,08:37:46,41.48,69.03,29,11
77,20251003,10:16:14,31.3,49.02,43,16
78,20251003,10:17:45,35.33,40.48,24,9
79,20251003,11:44:13,-18.68,25.47,23,8
80,20251003,18:45:36,37.61,-81.63,5,2
81,20251003,18:46:13,40.0,-80.38,42,23
