,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20250103,10:33:43,35.34,40.36,37,14
1,20250103,10:36:02,43.21,46.8,108,50
2,20250104,06:49:34,27.47,95.37,14,7
3,20250104,08:26:52,13.14,76.75,23,9
4,20250104,08:28:41,19.29,72.78,58,38
5,20250104,08:29:16,21.28,72.65,27,10
6,20250104,08:29:29,22.15,73.24,13,11
7,20250104,08:29:42,22.82,72.35,9,8
8,20250104,08:31:26,28.63,69.15,55,31
9,20250104,10:13:26,31.21,49.05,35,15
10,20250105,06:30:52,27.37,95.44,38,15
11,20250105,06:34:45,42.88,101.52,14,5
12,20250105,08:09:09,17.56,78.57,23,8
13,20250105,08:10:16,22.06,83.74,22,9
14,20250105,08:12:02,24.85,66.75,32,12
15,20250105,08:15:22,38.06,67.32,105,39
16,20250105,09:56:17,37.88,53.84,28,12
17,20250105,09:56:32,38.63,54.28,67,25
18,20250105,18:03:23,-34.58,-58.71,34,13
19,20250105,20:01:56,25.67,-99.84,22,15
20,20250106,07:50:30,17.9,78.65,8,5
21,20250106,07:56:46,38.06,67.28,117,37
22,20250106,19:43:47,27.76,-99.7,16,6
23,20250107,05:54:54,36.57,112.27,62,44
24,20250107,10:58:59,35.33,40.43,36,14
25,20250108,05:36:01,36.37,112.17,37,13
26,20250108,05:36:20,36.38,107.71,13,8
27,20250108,05:36:55,39.7,112.94,37,18
28,20250108,08:55:35,24.74,67.06,100,33
29,20250108,09:00:07,38.65,54.31,92,32
30,20250108,10:39:50,34.95,40.97,29,10
31,20250108,20:49:23,36.79,-108.36,19,12
32,20250108,20:50:18,37.92,-121.24,5,2
33,20250108,12:20:37,29.75,6.88,10,4
34,20250108,12:21:09,31.75,6.08,14,5
35,20250108,19:07:14,34.62,-82.39,12,6
36,20250109,05:17:01,35.36,112.73,37,20
37,20250109,05:17:18,36.27,112.19,21,11
38,20250109,05:17:37,36.65,109.83,8,4
39,20250109,05:17:37,37.95,113.29,29,13
40,20250109,05:18:14,39.41,110.62,7,4
41,20250109,06:55:51,27.41,95.37,13,7
42,20250109,08:36:52,24.88,67.07,79,41
43,20250109,08:37:03,25.88,68.54,11,5
44,20250109,08:37:30,27.94,69.78,14,7
45,20250109,08:38:59,33.69,72.99,19,8
46,20250109,08:40:39,37.59,62.19,68,35
47,20250109,08:40:32,37.89,63.48,24,7
48,20250109,08:40:21,37.94,67.3,73,32
49,20250109,08:40:42,38.98,65.86,11,6
50,20250109,08:41:08,41.3,69.16,45,18
51,20250109,10:20:55,35.36,51.54,31,9
52,20250109,10:21:17,35.29,40.32,21,7
53,20250110,04:59:33,39.84,113.08,20,7
54,20250110,08:16:13,19.21,72.79,38,15
55,20250110,08:19:16,30.24,71.48,21,7
56,20250110,08:21:58,37.74,61.81,139,41
57,20250110,10:00:52,31.26,48.86,59,31
58,20250110,10:02:27,35.35,40.38,43,23
59,20250110,10:02:53,38.7,54.25,74,23
60,20250110,10:03:08,39.43,53.55,67,32
61,20250110,18:22:29,10.67,-71.7,44,16
62,20250110,13:16:23,5.02,6.41,57,33
