,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20250830,09:14:18,36.57,61.63,82,29
1,20250830,09:14:07,36.0,63.0,35,15
2,20250830,09:14:17,36.57,62.64,69,27
3,20250830,09:15:22,39.61,57.36,16,6
4,20250830,09:15:28,39.31,53.88,251,109
5,20250830,09:16:28,43.75,57.81,29,15
6,20250830,09:18:14,49.06,50.71,71,24
7,20250830,17:43:44,39.71,-80.27,44,18
8,20250830,21:04:59,36.67,-119.82,63,23
9,20250831,05:32:47,38.02,114.48,38,22
10,20250831,08:56:40,38.61,53.81,99,56
11,20250831,10:35:44,32.38,38.87,14,6
12,20250831,12:02:44,-18.65,25.85,32,11
13,20250831,19:05:06,39.74,-80.77,45,19
14,20250901,07:04:03,68.41,79.54,13,5
15,20250901,05:14:09,38.44,114.67,46,14
16,20250901,05:14:14,37.52,110.89,26,15
17,20250901,10:19:56,44.27,46.15,60,21
18,20250901,11:44:04,-18.64,26.12,19,10
19,20250902,06:33:40,27.36,95.32,36,19
20,20250902,06:44:51,66.25,76.28,33,17
21,20250902,08:18:20,37.19,62.3,55,24
22,20250902,09:58:24,35.5,51.4,36,11
23,20250902,09:59:17,38.64,53.81,250,101
24,20250903,08:00:17,41.75,68.93,52,29
25,20250903,08:06:17,64.71,71.6,50,17
26,20250903,06:18:42,43.26,102.0,17,7
27,20250903,06:26:17,66.02,73.03,36,14
28,20250903,06:26:27,67.64,75.12,25,9
29,20250903,09:39:50,37.24,61.44,47,19
30,20250903,09:40:33,39.37,53.77,105,38
31,20250903,13:04:07,40.51,-3.37,47,16
32,20250904,06:07:09,66.37,80.76,14,6
33,20250904,06:07:22,65.63,75.91,166,56
34,20250904,06:07:40,68.37,79.34,8,5
35,20250904,07:47:27,65.41,76.14,138,49
36,20250904,09:20:55,37.6,61.83,74,24
37,20250904,09:21:30,39.55,61.12,11,4
38,20250904,09:21:38,39.23,55.06,71,35
39,20250904,09:21:42,39.7,57.69,9,4
40,20250904,11:06:43,50.0,18.7,21,17
41,20250904,19:29:12,32.89,-100.0,94,43
42,20250904,19:29:18,34.33,-97.02,11,5
43,20250905,07:24:49,49.86,72.76,27,11
44,20250905,07:25:08,51.71,75.23,61,23
45,20250905,09:02:02,37.58,61.79,111,39
