,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20250322,07:48:01,32.11,73.78,19,11
1,20250322,09:30:24,37.87,62.8,48,18
2,20250323,09:07:07,22.72,72.33,19,10
3,20250323,09:07:41,24.98,67.68,64,25
4,20250323,09:07:51,25.66,68.45,50,19
5,20250323,10:51:23,32.05,36.4,8,5
6,20250320,06:40:00,17.05,96.06,16,6
7,20250320,06:41:24,21.65,94.63,9,4
8,20250320,08:27:19,38.09,67.29,108,52
9,20250320,08:27:51,40.57,71.75,13,7
10,20250324,20:41:03,31.53,-103.37,13,9
11,20250320,18:15:13,-34.56,-58.55,76,31
12,20250320,20:15:56,32.32,-101.81,70,23
13,20250321,08:03:50,21.1,72.69,48,17
14,20250321,08:05:25,28.08,77.8,39,15
15,20250321,08:05:24,24.76,66.95,73,25
16,20250321,08:06:52,33.02,73.45,14,5
17,20250321,18:16:41,33.2,-87.17,15,8
18,20250325,08:30:17,27.02,76.17,11,4
19,20250325,06:49:07,27.4,95.36,10,7
20,20250325,20:23:35,36.73,-101.07,36,13
21,20250324,07:18:46,58.9,58.76,36,18
22,20250324,08:47:06,19.09,72.78,104,35
23,20250324,08:48:09,22.73,72.55,19,12
24,20250324,08:49:37,28.02,69.92,15,8
25,20250324,08:57:57,57.05,60.47,27,18
26,20250324,08:58:28,58.84,59.04,32,15
27,20250326,06:30:50,30.65,104.41,8,4
28,20250326,08:10:35,23.06,72.68,9,4
29,20250326,08:11:25,27.35,77.72,22,9
30,20250326,08:18:19,51.69,75.5,11,5
31,20250326,09:55:10,35.25,51.36,57,36
32,20250326,11:29:10,8.03,29.13,247,132
33,20250327,11:16:13,30.26,31.35,70,27
34,20250327,07:52:27,26.65,78.57,17,7
35,20250327,07:59:28,51.68,75.36,64,23
36,20250327,12:58:40,33.21,3.15,15,6
37,20250327,18:04:15,35.5,-80.68,12,8
38,20250328,07:40:41,51.72,75.44,55,19
39,20250328,09:18:10,37.93,53.94,69,22
40,20250328,09:23:17,56.31,50.22,71,32
41,20250328,12:39:54,32.86,3.73,13,6
