,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20250809,05:45:37,39.57,113.04,31,22
1,20250809,09:07:47,36.31,61.21,82,27
2,20250809,09:08:51,39.54,57.74,6,3
3,20250809,09:09:01,40.74,60.7,11,5
4,20250809,09:09:22,41.8,59.91,62,25
5,20250809,10:48:53,35.41,40.34,28,9
6,20250809,10:51:58,44.06,25.92,14,5
7,20250809,12:33:13,44.98,8.8,15,6
8,20250809,17:15:48,-34.47,-58.45,42,22
9,20250810,08:49:15,37.02,61.04,128,50
10,20250810,11:56:20,-18.36,26.57,20,12
11,20250810,20:39:58,36.86,-119.71,24,13
12,20250811,05:07:11,35.44,112.56,35,16
13,20250811,05:08:36,40.53,111.13,53,28
14,20250811,08:30:42,38.77,65.55,26,9
15,20250811,08:30:58,39.23,64.69,20,7
16,20250811,11:35:26,-26.28,28.19,11,7
17,20250811,11:55:48,44.75,8.62,68,33
18,20250812,11:37:45,49.96,18.54,33,11
19,20250813,11:18:59,50.05,18.65,33,17
20,20250814,05:50:59,35.77,112.47,82,26
21,20250814,09:14:25,37.23,61.83,93,33
22,20250814,09:15:24,39.46,53.7,106,34
23,20250814,11:00:27,50.19,18.58,12,6
24,20250814,18:59:29,-46.5,-69.38,19,7
25,20250815,08:56:47,39.46,53.73,62,30
26,20250815,08:56:39,41.31,60.2,73,29
27,20250815,10:41:29,51.71,26.84,7,3
28,20250815,12:02:34,-18.53,25.79,26,9
29,20250815,12:20:49,45.52,9.07,14,5
30,20250815,12:21:55,49.9,18.27,15,8
