,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20250426,08:30:04,23.18,72.72,62,27
1,20250426,08:36:47,43.56,55.14,50,24
2,20250426,08:36:59,45.01,56.61,196,65
3,20250426,13:37:32,33.52,-6.87,12,4
4,20250426,18:22:04,-36.1,-61.37,33,15
5,20250427,08:10:20,19.09,72.92,66,23
6,20250427,08:13:26,30.99,73.4,44,26
7,20250427,08:13:31,31.6,74.31,32,10
8,20250427,08:14:04,33.62,73.03,25,12
9,20250428,07:54:44,30.76,73.3,12,7
10,20250428,07:54:53,31.81,74.47,27,11
11,20250428,07:55:04,32.32,73.88,23,12
12,20250428,12:59:02,31.86,5.91,11,8
13,20250428,18:04:50,34.97,-78.46,10,5
14,20250428,18:05:10,35.65,-81.11,11,5
15,20250428,18:06:03,39.26,-80.49,31,20
16,20250428,18:06:12,39.93,-80.43,39,21
17,20250429,09:14:54,24.95,68.98,87,37
18,20250429,17:26:04,-34.55,-58.63,81,32
19,20250501,07:03:49,53.79,88.15,28,11
20,20250501,07:03:49,53.93,86.89,17,12
21,20250501,07:03:53,53.95,87.0,34,24
22,20250501,07:03:42,53.72,91.08,18,8
23,20250501,07:04:05,54.67,86.3,94,47
24,20250501,08:42:28,42.42,59.66,23,12
25,20250502,08:22:50,39.21,62.12,33,11
26,20250502,10:03:10,38.22,53.92,205,93
27,20250502,10:03:20,38.61,54.21,124,41
28,20250502,18:09:57,-34.55,-58.7,65,33
29,20250502,20:16:03,50.35,-114.38,17,9
