,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20251115,18:44:24,49.36,-97.31,114,53
1,20251115,08:25:22,17.52,78.58,15,6
2,20251115,08:28:04,24.86,66.85,40,13
3,20251115,08:28:08,25.28,68.49,9,6
4,20251115,08:30:03,33.57,73.14,38,17
5,20251115,08:31:51,37.65,62.18,65,27
6,20251115,08:32:03,40.74,72.22,14,5
7,20251115,08:33:24,42.38,59.44,88,45
8,20251115,20:20:00,31.71,-103.65,29,20
9,20251116,04:48:22,32.37,119.06,25,9
10,20251116,09:53:44,37.95,53.89,50,16
11,20251116,09:53:55,38.56,54.24,20,12
12,20251116,09:54:06,39.13,54.64,72,24
13,20251116,09:54:24,40.06,54.57,82,47
14,20251116,08:06:38,17.53,78.58,19,7
15,20251116,11:33:09,28.86,21.01,4,1
16,20251116,19:57:26,18.96,-98.0,18,7
17,20251116,19:57:58,20.58,-97.52,5,2
18,20251116,20:01:16,32.48,-100.88,17,7
19,20251116,20:03:37,40.36,-104.39,7,3
20,20251117,09:33:17,30.76,49.87,38,14
21,20251117,09:34:53,37.84,53.84,290,107
22,20251117,09:35:02,38.64,54.28,75,23
23,20251117,17:41:59,-34.54,-58.57,53,19
24,20251117,17:41:49,-35.03,-58.0,81,30
25,20251117,19:40:46,25.84,-99.99,32,16
26,20251118,03:51:25,-32.71,151.24,33,13
27,20251118,03:54:28,-21.51,148.33,21,16
28,20251118,07:31:11,27.41,95.6,11,4
29,20251118,07:36:27,45.65,84.83,23,12
30,20251118,09:11:58,24.85,66.68,57,28
31,20251118,09:12:11,25.44,68.42,15,9
32,20251118,09:15:35,37.33,62.0,179,68
33,20251118,09:15:44,35.32,51.73,43,18
34,20251118,09:16:26,40.4,62.19,42,13
35,20251118,09:16:21,38.68,54.09,77,23
36,20251118,09:16:37,39.47,53.69,55,17
37,20251118,09:17:44,43.49,52.88,26,11
38,20251118,19:24:45,36.22,-98.57,97,30
39,20251119,05:33:21,35.56,112.48,98,41
40,20251119,05:33:28,36.06,112.82,30,16
41,20251119,05:33:40,36.61,112.23,74,41
42,20251119,05:33:58,37.41,110.81,39,25
43,20251119,05:33:57,38.07,113.43,69,25
44,20251119,07:12:16,27.38,95.42,12,5
45,20251119,07:17:12,44.21,87.56,27,8
46,20251119,07:17:42,45.77,85.19,20,9
47,20251119,08:51:23,19.21,72.74,43,22
48,20251119,08:53:10,24.8,67.01,131,42
49,20251119,08:57:10,39.2,65.26,24,13
50,20251119,08:57:33,40.35,63.26,28,10
51,20251119,08:58:02,39.49,53.64,75,24
52,20251119,08:58:10,41.72,59.4,26,9
53,20251119,08:59:01,46.0,65.44,12,6
54,20251119,08:59:06,43.42,52.72,26,10
55,20251119,08:59:13,46.56,64.89,17,7
56,20251119,10:36:57,29.94,31.18,36,15
57,20251119,10:37:25,35.19,40.62,40,14
58,20251119,17:26:36,45.22,-66.57,19,13
59,20251120,05:15:17,37.92,113.29,80,27
60,20251120,05:15:46,40.03,113.11,25,8
61,20251120,06:53:22,27.14,95.06,27,13
62,20251120,08:31:55,17.52,78.52,28,10
63,20251120,08:32:33,19.05,72.81,27,15
64,20251120,08:34:31,24.82,66.72,74,34
65,20251120,08:34:36,25.74,68.7,4,2
66,20251120,08:35:08,27.96,69.83,10,7
67,20251120,08:38:19,37.49,61.91,30,19
68,20251120,08:38:12,37.94,63.47,8,2
69,20251120,08:38:27,39.29,65.14,10,5
70,20251120,08:38:57,40.33,61.91,12,5
71,20251120,08:39:19,38.68,54.16,66,21
72,20251120,08:39:36,39.38,53.78,154,52
73,20251120,08:39:50,42.39,59.16,83,39
74,20251120,10:17:10,30.67,49.78,66,23
75,20251120,10:17:42,32.68,51.9,14,9
76,20251120,10:18:32,34.93,51.65,49,31
77,20251120,10:18:53,35.42,40.3,18,7
78,20251120,20:22:59,19.51,-99.16,22,7
79,20251120,11:58:59,28.09,9.76,29,13
80,20251121,04:56:40,37.95,114.08,54,29
81,20251121,06:34:47,27.19,95.2,23,8
82,20251121,08:13:55,19.09,72.8,17,11
83,20251121,08:19:47,37.73,61.89,66,28
84,20251121,09:58:47,32.59,51.89,19,7
85,20251121,10:00:07,34.89,40.64,29,9
86,20251121,10:00:17,35.37,40.31,14,6
87,20251121,10:00:20,38.32,54.08,58,19
88,20251121,10:00:11,37.77,53.9,53,20
89,20251121,10:00:43,39.34,53.7,142,45
90,20251121,10:00:55,40.25,52.77,67,22
91,20251121,11:39:30,30.01,31.32,17,12
92,20251121,11:39:26,29.86,31.19,20,14
93,20251121,20:05:51,25.43,-99.9,30,12
