,date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h
0,20241227,12:45:54,31.58,6.05,21,11
1,20241228,05:41:47,35.14,112.52,74,26
2,20241228,05:42:19,36.07,107.89,19,8
3,20241228,05:42:22,36.62,109.69,18,13
4,20241228,05:42:15,36.78,112.22,87,50
5,20241228,07:19:37,22.31,91.75,24,11
6,20241228,07:19:47,22.46,88.61,33,14
7,20241228,07:20:55,27.39,95.71,22,15
8,20241228,09:01:49,24.82,66.65,84,37
9,20241228,09:01:57,25.48,68.42,20,11
10,20241228,09:02:36,27.97,69.75,31,10
11,20241228,09:05:13,36.37,59.43,56,40
12,20241228,09:05:38,37.74,61.73,130,50
13,20241228,09:06:06,39.82,64.37,40,19
14,20241229,07:00:29,21.66,94.63,5,2
15,20241229,07:00:51,22.25,91.81,67,26
16,20241229,07:06:09,38.74,80.04,8,4
17,20241229,08:43:39,27.95,69.8,17,7
18,20241229,08:46:41,37.5,61.94,39,20
19,20241229,10:21:43,15.52,45.82,11,3
20,20241229,10:24:09,24.62,46.93,17,6
21,20241229,10:27:15,34.61,40.15,38,20
22,20241229,10:27:20,35.32,40.35,12,4
23,20241229,20:35:11,31.91,-103.4,45,16
24,20241229,12:11:45,45.23,10.83,14,5
25,20241229,12:12:00,44.51,4.62,42,23
26,20241229,13:51:36,40.16,-3.86,8,6
27,20241230,05:05:12,37.61,110.86,57,22
28,20241230,06:39:19,13.75,99.96,20,7
29,20241230,06:43:16,27.35,95.33,15,6
30,20241230,08:24:24,24.81,67.25,53,25
31,20241230,08:26:15,33.71,73.05,22,7
32,20241230,08:26:28,34.01,71.59,13,8
33,20241230,10:08:10,35.11,51.85,46,30
34,20241230,11:53:10,45.25,10.67,14,5
35,20241231,19:55:29,25.43,-98.89,56,19
36,20241231,19:57:19,31.21,-103.32,39,16
37,20241231,09:49:56,38.44,54.21,89,28
38,20241231,06:24:39,27.39,95.37,18,7
39,20241231,06:26:31,36.65,110.0,20,8
40,20241231,11:34:36,45.26,10.64,37,21
41,20241231,13:13:50,40.22,-3.77,15,9
42,20241231,08:03:44,19.18,72.85,22,11
43,20241231,08:07:32,33.47,72.96,25,8
44,20250101,06:07:10,35.59,112.32,102,37
45,20250101,09:31:01,37.89,53.94,49,14
46,20250101,21:20:11,33.77,-118.17,27,14
47,20250102,05:48:30,35.77,109.02,8,3
48,20250102,05:48:35,36.45,112.34,81,35
49,20250102,05:48:40,36.65,109.82,8,3
50,20250102,05:48:55,37.93,113.75,113,73
51,20250102,05:50:54,42.89,100.94,26,11
52,20250102,19:19:29,33.4,-87.0,13,7
53,20250103,07:08:22,27.38,95.57,25,12
54,20250103,08:49:19,24.84,66.73,75,22
55,20250103,08:54:11,41.74,59.73,31,18
