 61 5598.301240 1.539E-23 0.000E+00.05910.073  470.83100.85-.010900                                                            333333584842111010     0.0    0.0
 61 5598.345000 1.706E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5598.362330 5.939E-24 0.000E+00.06310.076  293.12660.85-.010900                                                            333333584842111010     0.0    0.0
 61 5598.380000 2.918E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5598.428310 8.458E-24 7.715E-03.06570.080   62.87680.85-.010900                   0 0 0 0 1A1    3F1 44         3F2  1     333333584842111010    21.0   21.0
 61 5598.448540 9.033E-24 0.000E+00.06310.076  219.93680.85-.010900                                                            333333584842111010     0.0    0.0
 61 5598.469900 2.024E-24 0.000E+00.06310.076  219.91510.85-.010900                                                            333333584842111010     0.0    0.0
 61 5598.499400 1.503E-23 0.000E+00.06310.076  293.12300.85-.010900                                                            333333584842111010     0.0    0.0
 61 5598.526450 5.190E-25 4.763E-04.06530.079  157.12790.85-.010900                   0 0 0 0 1A1    5F1 73         5F2  1     333333584842111010    33.0   33.0
 61 5598.551500 6.020E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5598.650000 5.019E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5598.766390 1.309E-24 1.630E-03.06310.076  219.93680.85-.010900                   0 0 0 0 1A1    5F1 96         6F2  2     333333584842111010    33.0   39.0
 61 5598.787950 3.600E-24 4.484E-03.06310.076  219.91510.85-.010900                   0 0 0 0 1A1    5F1 96         6F2  1     333333584842111010    33.0   39.0
 61 5598.815120 7.546E-25 0.000E+00.06570.079   62.87580.85-.010900                                                            333333584842111010     0.0    0.0
 61 5598.896100 3.960E-24 0.000E+00.06130.075  376.73040.85-.010900                                                            333333584842111010     0.0    0.0
 61 5598.920930 3.758E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5598.982350 8.562E-25 0.000E+00.06530.079  157.12430.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.046000 1.420E-24 0.000E+00.06440.078  219.91980.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.108190 6.256E-24 0.000E+00.06530.079  104.78000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.146370 3.690E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.167340 1.166E-24 0.000E+00.06530.079  104.77470.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.176200 1.526E-23 0.000E+00.06440.078  219.94520.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.202270 1.475E-23 0.000E+00.05910.073  376.73040.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.243600 2.000E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.248550 8.707E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.302960 2.535E-24 0.000E+00.05650.071  575.17010.85-.010900                                                            333333584842111010     0.0    0.0
