 61 4053.587167 1.005E-24 1.886E-02.04930.065 1095.63210.62-.007647    1 0 0 1 1F2    0 0 0 0 1A1   13F2 70        14F1  1     333333332329 1 1 1    81.0   87.0
 61 4053.591725 1.525E-27 1.365E-03.04700.058 1976.65080.60-.007647    0 0 0 3 1F2    0 0 0 0 1A1   20F1 28        19F2  4     233333332329 1 1 1   123.0  117.0
 61 4053.608486 3.551E-27 2.762E-04.04780.063 1416.55430.62-.007647    1 0 0 1 1F2    0 0 0 0 1A1   15F2 86        16F1  1     233333332329 1 1 1    93.0   99.0
 61 4053.638462 5.458E-25 3.291E-04.05980.075  293.12300.70-.007647    0 0 0 3 1F1    0 0 0 0 1A1    8F2 19         7F1  1     333333332329 1 1 1    51.0   45.0
 61 4053.694122 9.800E-28 1.836E-05.04930.065 1095.25200.62-.007647    1 0 0 1 1F2    0 0 0 0 1A1   13F1 71        14F2  1     333333332329 1 1 1    81.0   87.0
 61 4053.722479 2.141E-27 3.030E-03.04850.059 1977.19780.60-.007647    0 1 0 2 1A2    0 0 0 0 1A1   19E  42        19E   3     233333332329 1 1 1    78.0   78.0
 61 4053.771486 2.608E-26 1.004E-01.04700.058 2182.99050.60-.007647    0 2 0 1 1F1    0 0 0 0 1A1   19E  84        20E   3     233333332329 1 1 1    78.0   82.0
 61 4053.774300 2.018E-23 4.527E-01.04880.065 1252.06160.62-.007647    0 1 0 2 2 E    0 0 0 0 1A1   14A1 27        15A2  2     363333332329 1 1 1   145.0  155.0
 61 4053.793476 2.865E-27 2.860E-05.05250.067  949.84310.63-.007647    0 1 0 2 1F2    0 0 0 0 1A1   12F1 63        13F2  1     333333332329 1 1 1    75.0   81.0
 61 4053.796303 5.071E-25 5.244E-02.04780.061 1593.05630.61-.007647    0 0 1 1 1F1    0 0 0 0 1A1   16A2 34        17A1  1     233333332329 1 1 1   165.0  175.0
 61 4053.828288 1.036E-24 2.920E-03.05230.068  689.70540.64-.007647    0 0 0 3 2F2    0 0 0 0 1A1   12F2 23        11F1  1     333333332329 1 1 1    75.0   69.0
 61 4053.885831 3.168E-25 5.460E-02.04780.061 1593.04860.61-.007647    0 0 1 1 1F1    0 0 0 0 1A1   16F2102        17F1  2     233333332329 1 1 1    99.0  105.0
 61 4053.905831 4.782E-27 3.335E-02.04600.058 2398.97830.59-.007647    0 2 0 1 1F1    0 0 0 0 1A1   20F2139        21F1  4     233333332329 1 1 1   123.0  129.0
 61 4053.912322 1.030E-27 2.652E-03.04700.058 2183.71880.60-.007647    1 0 0 1 1F2    0 0 0 0 1A1   19F1128        20F2  5     233333332329 1 1 1   117.0  123.0
 61 4053.923051 2.155E-25 5.571E-02.04780.061 1593.04490.61-.007647    0 0 1 1 1F1    0 0 0 0 1A1   16E  67        17E   1     233333332329 1 1 1    66.0   70.0
 61 4054.055161 2.325E-26 5.339E-03.04900.060 1780.70740.61-.007647    0 1 0 2 1F2    0 0 0 0 1A1   18A1 21        18A2  2     233333332329 1 1 1   185.0  185.0
 61 4054.066609 3.209E-27 8.263E-03.04700.058 2183.68510.60-.007647    1 0 0 1 1F2    0 0 0 0 1A1   19F2127        20F1  5     133333332329 1 1 1   117.0  123.0
 61 4054.150006 2.075E-27 1.959E-03.04850.059 1977.21510.60-.007648    0 1 0 2 1A2    0 0 0 0 1A1   19F2 64        19F1  5     233333332329 1 1 1   117.0  117.0
 61 4054.181940 3.683E-26 2.888E-03.04780.063 1418.13750.62-.007648    0 0 1 1 1F2    0 0 0 0 1A1   15F1 90        16F2  4     333333332329 1 1 1    93.0   99.0
 61 4054.212010 7.533E-27 2.884E-03.04900.060 1780.72940.61-.007648    0 0 0 3 2F2    0 0 0 0 1A1   18F1 59        18F2  5     233333332329 1 1 1   111.0  111.0
 61 4054.219356 4.009E-27 3.143E-04.04780.063 1418.09910.62-.007648    0 0 1 1 1F2    0 0 0 0 1A1   15F2 87        16F1  4     333333332329 1 1 1    93.0   99.0
 61 4054.347952 4.268E-25 4.275E-03.05250.067  950.52240.63-.007648    0 1 0 2 2 E    0 0 0 0 1A1   12F2 65        13F1  4     333333332329 1 1 1    75.0   81.0
 61 4054.403544 8.101E-27 2.662E-04.04780.063 1252.02780.62-.007648    0 0 0 3 1F2    0 0 0 0 1A1   16F2 25        15F1  4     233333332329 1 1 1    99.0   93.0
 61 4054.423365 1.370E-27 2.241E-04.04780.061 1594.38330.61-.007648    0 0 0 3 2F2    0 0 0 0 1A1   17F2 56        17F1  5     233333332329 1 1 1   105.0  105.0
 61 4054.511115 1.504E-26 1.178E-03.04780.063 1417.80740.62-.007648    0 0 1 1 1F2    0 0 0 0 1A1   15F2 87        16F1  3     333333332329 1 1 1    93.0   99.0
 61 4054.523874 1.016E-27 3.691E-04.04850.059 1780.74780.60-.007648    0 0 0 3 1F1    0 0 0 0 1A1   19F2 27        18F1  4     233333332329 1 1 1   117.0  111.0
 61 4054.537257 2.262E-26 5.809E-02.04700.058 2183.09400.60-.007648    1 0 0 1 1F2    0 0 0 0 1A1   19F1128        20F2  4     233333332329 1 1 1   117.0  123.0
 61 4054.544577 2.755E-25 6.159E-03.04880.065 1251.29150.62-.007648    0 1 0 2 2 E    0 0 0 0 1A1   14A1 27        15A2  1     333333332329 1 1 1   145.0  155.0
 61 4054.565400 2.737E-24 2.739E-02.05250.067  950.30500.63-.007648    0 1 0 2 2 E    0 0 0 0 1A1   12F2 65        13F1  3     363333332329 1 1 1    75.0   81.0
 61 4054.566242 1.213E-26 9.496E-04.04780.063 1417.75310.62-.007648    0 0 1 1 1F2    0 0 0 0 1A1   15F1 90        16F2  3     333333332329 1 1 1    93.0   99.0
 61 4054.624048 3.351E-27 1.100E-04.04780.063 1251.80730.62-.007648    0 0 0 3 1F2    0 0 0 0 1A1   16F2 25        15F1  3     233333332329 1 1 1    99.0   93.0
 61 4054.681793 1.285E-25 1.021E+00.04090.052 2444.82950.75-.008109    0 0 1 2        0 0 0 1       13A1 50        14A2  3     35553277675217 1 7   135.0  145.0
 61 4054.687906 2.922E-24 1.714E-03.06660.084  104.77470.75-.008109    0 1 0 2        0 0 0 0        3F2 10         4F1  1     35553277675217 1 7    21.0   27.0
 61 4054.698193 1.293E-26 2.244E-03.04780.061 1594.34500.61-.007649    0 0 1 1 1F1    0 0 0 0 1A1   16F1100        17F2  4     233333332329 1 1 1    99.0  105.0
 61 4054.713621 1.197E-26 1.250E-01.04600.058 2398.61740.59-.007649    0 2 0 1 1F1    0 0 0 0 1A1   20E  92        21E   2     133333332329 1 1 1    82.0   86.0
 61 4054.733823 1.549E-25 1.549E-03.05250.067  950.13660.63-.007649    0 1 0 2 2 E    0 0 0 0 1A1   12F2 65        13F1  2     333333332329 1 1 1    75.0   81.0
 61 4054.758700 3.622E-24 8.126E-02.04880.065 1252.00210.62-.007649    1 0 0 1 1F2    0 0 0 0 1A1   14A2 25        15A1  1     363333332329 1 1 1   145.0  155.0
 61 4054.780441 1.211E-27 1.978E-04.04780.061 1594.02620.61-.007649    0 0 0 3 2F2    0 0 0 0 1A1   17F2 56        17F1  4     233333332329 1 1 1   105.0  105.0
 61 4054.799523 9.752E-27 7.627E-04.04780.063 1417.51980.62-.007649    0 0 1 1 1F2    0 0 0 0 1A1   15F1 90        16F2  2     333333332329 1 1 1    93.0   99.0
 61 4054.836577 3.083E-26 7.911E-02.04700.058 2182.91500.60-.007649    1 0 0 1 1F2    0 0 0 0 1A1   19F2127        20F1  4     133333332329 1 1 1   117.0  123.0
 61 4054.840677 2.892E-26 9.485E-04.04780.063 1251.59070.62-.007649    0 0 0 3 1F2    0 0 0 0 1A1   16F2 25        15F1  2     233333332329 1 1 1    99.0   93.0
 61 4054.864665 5.718E-26 1.453E-01.04700.058 2180.95430.60-.007649    0 0 1 1 1F1    0 0 0 0 1A1   19F2126        20F1  2     233333332329 1 1 1   117.0  123.0
 61 4054.877650 5.758E-26 1.464E-01.04700.058 2180.95090.60-.007649    0 0 1 1 1F1    0 0 0 0 1A1   19F1127        20F2  1     233333332329 1 1 1   117.0  123.0
 61 4054.925305 4.602E-27 1.938E-02.04600.058 2400.18460.59-.007649    0 2 0 1 1F1    0 0 0 0 1A1   20A2 45        21A1  2     133333332329 1 1 1   205.0  215.0
 61 4054.954123 6.741E-27 2.581E-02.04700.058 2181.80790.60-.007649    0 2 0 1 1F1    0 0 0 0 1A1   19E  84        20E   2     233333332329 1 1 1    78.0   82.0
 61 4054.992942 4.754E-26 8.237E-03.04780.061 1594.02620.61-.007649    0 0 1 1 1F1    0 0 0 0 1A1   16F2103        17F1  4     233333332329 1 1 1    99.0  105.0
 61 4055.007000 4.333E-24 6.512E-02.05250.067  950.50510.63-.007649    0 1 0 2 2 E    0 0 0 0 1A1   12E  43        13E   2     363333332329 1 1 1    50.0   54.0
 61 4055.028732 6.928E-27 6.919E-05.05250.067  949.84170.63-.007649    0 1 0 2 2 E    0 0 0 0 1A1   12F2 65        13F1  1     333333332329 1 1 1    75.0   81.0
 61 4055.076966 1.482E-26 1.028E-01.04600.058 2397.80710.59-.007649    0 2 0 1 1F1    0 0 0 0 1A1   20F2139        21F1  3     233333332329 1 1 1   123.0  129.0
 61 4055.148977 1.638E-27 5.934E-04.04850.059 1780.12270.60-.007649    0 0 0 3 1F1    0 0 0 0 1A1   19F2 27        18F1  3     233333332329 1 1 1   117.0  111.0
 61 4055.164548 3.920E-27 6.788E-04.04780.061 1593.87850.61-.007650    0 0 1 1 1F1    0 0 0 0 1A1   16F1100        17F2  3     233333332329 1 1 1    99.0  105.0
 61 4055.181200 3.602E-24 2.812E-01.04780.063 1417.12940.62-.007650    0 0 1 1 1F2    0 0 0 0 1A1   15F2 87        16F1  2     343333332329 1 1 1    93.0   99.0
 61 4055.191659 4.919E-24 1.840E-01.04880.065 1252.02780.62-.007650    1 0 0 1 1F2    0 0 0 0 1A1   14F2 78        15F1  4     343333332329 1 1 1    87.0   93.0
